architecture,start_type,operation,language,memory_size,execution_time_ms,max_memory_usage_mb,init_duration_ms,billed_duration_ms
arm,cold,aes256_decrypt,java,512,112.62,174,0.0,113
arm,cold,aes256_decrypt,java,512,90.56,175,0.0,91
arm,cold,aes256_decrypt,java,512,109.6,176,0.0,110
arm,cold,aes256_decrypt,java,512,76.32,178,0.0,77
arm,cold,aes256_decrypt,java,512,74.55,178,0.0,75
arm,cold,aes256_decrypt,java,512,48.34,178,0.0,49
arm,cold,aes256_decrypt,java,512,71.96,178,0.0,72
arm,cold,aes256_decrypt,java,512,84.84,178,0.0,85
arm,cold,aes256_decrypt,java,512,72.39,178,0.0,73
arm,cold,aes256_decrypt,java,512,78.68,178,0.0,79
arm,cold,aes256_decrypt,java,512,76.65,178,0.0,77
arm,cold,aes256_decrypt,java,512,79.12,178,0.0,80
arm,cold,aes256_decrypt,java,512,56.79,178,0.0,57
arm,cold,aes256_decrypt,java,512,88.37,178,0.0,89
arm,cold,aes256_decrypt,java,512,49.47,178,0.0,50
arm,cold,aes256_decrypt,java,512,75.19,178,0.0,76
arm,cold,aes256_decrypt,java,512,55.6,178,0.0,56
arm,cold,aes256_decrypt,java,512,101.68,179,0.0,102
arm,cold,aes256_decrypt,java,512,61.36,179,0.0,62
arm,cold,aes256_decrypt,java,512,35.01,179,0.0,36
arm,cold,aes256_decrypt,java,512,75.76,179,0.0,76
arm,cold,aes256_decrypt,java,512,31.7,179,0.0,32
x86,cold,aes256_decrypt,java,1024,3992.28,220,943.09,3993
x86,cold,aes256_decrypt,java,1024,75.24,221,0.0,76
x86,cold,aes256_decrypt,java,1024,61.57,221,0.0,62
x86,cold,aes256_decrypt,java,1024,38.36,221,0.0,39
x86,cold,aes256_decrypt,java,1024,34.66,221,0.0,35
x86,cold,aes256_decrypt,java,1024,46.44,221,0.0,47
x86,cold,aes256_decrypt,java,1024,32.86,221,0.0,33
x86,cold,aes256_decrypt,java,1024,36.63,221,0.0,37
x86,cold,aes256_decrypt,java,1024,40.68,221,0.0,41
x86,cold,aes256_decrypt,java,1024,38.14,221,0.0,39
x86,cold,aes256_decrypt,java,1024,58.37,222,0.0,59
x86,cold,aes256_decrypt,java,1024,37.98,222,0.0,38
x86,cold,aes256_decrypt,java,1024,32.56,222,0.0,33
x86,cold,aes256_decrypt,java,1024,32.11,222,0.0,33
x86,cold,aes256_decrypt,java,1024,31.97,222,0.0,32
x86,cold,aes256_decrypt,java,1024,42.62,222,0.0,43
x86,cold,aes256_decrypt,java,1024,47.84,224,0.0,48
x86,cold,aes256_decrypt,java,1024,30.9,224,0.0,31
x86,cold,aes256_decrypt,java,1024,31.53,224,0.0,32
x86,cold,aes256_decrypt,java,1024,32.18,224,0.0,33
x86,cold,aes256_decrypt,java,1024,30.88,224,0.0,31
x86,cold,aes256_decrypt,java,1024,41.27,224,0.0,42
x86,cold,aes256_decrypt,java,1024,39.71,224,0.0,40
x86,cold,aes256_decrypt,java,1024,31.71,224,0.0,32
x86,cold,aes256_decrypt,java,1024,32.49,224,0.0,33
x86,cold,aes256_decrypt,java,1024,37.92,224,0.0,38
x86,cold,aes256_decrypt,java,1024,34.84,224,0.0,35
x86,cold,aes256_decrypt,java,1024,21.43,224,0.0,22
x86,cold,aes256_decrypt,java,1024,31.69,224,0.0,32
x86,cold,aes256_decrypt,java,1024,31.75,224,0.0,32
arm,cold,aes256_decrypt,java,1024,3914.55,175,868.13,3915
arm,cold,aes256_decrypt,java,1024,68.78,176,0.0,69
arm,cold,aes256_decrypt,java,1024,62.9,176,0.0,63
arm,cold,aes256_decrypt,java,1024,48.19,176,0.0,49
arm,cold,aes256_decrypt,java,1024,50.89,176,0.0,51
arm,cold,aes256_decrypt,java,1024,47.15,176,0.0,48
arm,cold,aes256_decrypt,java,1024,48.37,176,0.0,49
arm,cold,aes256_decrypt,java,1024,54.52,176,0.0,55
arm,cold,aes256_decrypt,java,1024,62.15,176,0.0,63
arm,cold,aes256_decrypt,java,1024,49.25,176,0.0,50
arm,cold,aes256_decrypt,java,1024,71.56,177,0.0,72
arm,cold,aes256_decrypt,java,1024,41.23,177,0.0,42
arm,cold,aes256_decrypt,java,1024,40.87,179,0.0,41
arm,cold,aes256_decrypt,java,1024,36.73,179,0.0,37
arm,cold,aes256_decrypt,java,1024,47.48,179,0.0,48
arm,cold,aes256_decrypt,java,1024,35.57,179,0.0,36
arm,cold,aes256_decrypt,java,1024,36.74,180,0.0,37
arm,cold,aes256_decrypt,java,1024,36.83,180,0.0,37
arm,cold,aes256_decrypt,java,1024,35.31,180,0.0,36
arm,cold,aes256_decrypt,java,1024,46.73,180,0.0,47
arm,cold,aes256_decrypt,java,1024,33.97,180,0.0,34
arm,cold,aes256_decrypt,java,1024,36.59,182,0.0,37
arm,cold,aes256_decrypt,java,1024,55.05,182,0.0,56
arm,cold,aes256_decrypt,java,1024,46.15,182,0.0,47
arm,cold,aes256_decrypt,java,1024,24.89,183,0.0,25
arm,cold,aes256_decrypt,java,1024,37.42,183,0.0,38
arm,cold,aes256_decrypt,java,1024,33.14,183,0.0,34
arm,cold,aes256_decrypt,java,1024,32.67,183,0.0,33
arm,cold,aes256_decrypt,java,1024,39.33,183,0.0,40
arm,cold,aes256_decrypt,java,1024,33.23,183,0.0,34
x86,cold,aes256_decrypt,java,1769,2235.44,183,1016.18,2236
x86,cold,aes256_decrypt,java,1769,44.41,183,0.0,45
x86,cold,aes256_decrypt,java,1769,44.9,183,0.0,45
x86,cold,aes256_decrypt,java,1769,45.88,183,0.0,46
x86,cold,aes256_decrypt,java,1769,40.79,183,0.0,41
x86,cold,aes256_decrypt,java,1769,44.39,183,0.0,45
x86,cold,aes256_decrypt,java,1769,35.06,183,0.0,36
x86,cold,aes256_decrypt,java,1769,36.8,183,0.0,37
x86,cold,aes256_decrypt,java,1769,43.15,183,0.0,44
x86,cold,aes256_decrypt,java,1769,41.79,183,0.0,42
x86,cold,aes256_decrypt,java,1769,38.1,184,0.0,39
x86,cold,aes256_decrypt,java,1769,34.07,184,0.0,35
x86,cold,aes256_decrypt,java,1769,32.3,184,0.0,33
x86,cold,aes256_decrypt,java,1769,33.31,184,0.0,34
x86,cold,aes256_decrypt,java,1769,32.76,184,0.0,33
x86,cold,aes256_decrypt,java,1769,33.97,184,0.0,34
x86,cold,aes256_decrypt,java,1769,30.62,185,0.0,31
x86,cold,aes256_decrypt,java,1769,31.44,185,0.0,32
x86,cold,aes256_decrypt,java,1769,30.12,185,0.0,31
x86,cold,aes256_decrypt,java,1769,29.0,185,0.0,29
x86,cold,aes256_decrypt,java,1769,37.98,185,0.0,38
x86,cold,aes256_decrypt,java,1769,32.04,185,0.0,33
x86,cold,aes256_decrypt,java,1769,32.29,185,0.0,33
x86,cold,aes256_decrypt,java,1769,31.09,185,0.0,32
x86,cold,aes256_decrypt,java,1769,31.24,185,0.0,32
x86,cold,aes256_decrypt,java,1769,31.34,185,0.0,32
x86,cold,aes256_decrypt,java,1769,30.22,185,0.0,31
x86,cold,aes256_decrypt,java,1769,30.31,185,0.0,31
x86,cold,aes256_decrypt,java,1769,30.89,185,0.0,31
x86,cold,aes256_decrypt,java,1769,31.09,185,0.0,32
arm,cold,aes256_decrypt,java,1769,2195.74,186,842.05,2196
arm,cold,aes256_decrypt,java,1769,46.74,186,0.0,47
arm,cold,aes256_decrypt,java,1769,39.59,186,0.0,40
arm,cold,aes256_decrypt,java,1769,38.85,186,0.0,39
arm,cold,aes256_decrypt,java,1769,36.23,186,0.0,37
arm,cold,aes256_decrypt,java,1769,38.43,186,0.0,39
arm,cold,aes256_decrypt,java,1769,36.21,186,0.0,37
arm,cold,aes256_decrypt,java,1769,26.91,186,0.0,27
arm,cold,aes256_decrypt,java,1769,33.56,186,0.0,34
arm,cold,aes256_decrypt,java,1769,35.28,186,0.0,36
arm,cold,aes256_decrypt,java,1769,33.03,186,0.0,34
arm,cold,aes256_decrypt,java,1769,34.25,187,0.0,35
arm,cold,aes256_decrypt,java,1769,40.34,187,0.0,41
arm,cold,aes256_decrypt,java,1769,33.77,187,0.0,34
arm,cold,aes256_decrypt,java,1769,33.69,187,0.0,34
arm,cold,aes256_decrypt,java,1769,34.51,187,0.0,35
arm,cold,aes256_decrypt,java,1769,32.37,189,0.0,33
arm,cold,aes256_decrypt,java,1769,32.09,189,0.0,33
arm,cold,aes256_decrypt,java,1769,31.83,189,0.0,32
arm,cold,aes256_decrypt,java,1769,30.9,189,0.0,31
arm,cold,aes256_decrypt,java,1769,45.55,189,0.0,46
arm,cold,aes256_decrypt,java,1769,33.03,189,0.0,34
arm,cold,aes256_decrypt,java,1769,32.94,189,0.0,33
arm,cold,aes256_decrypt,java,1769,31.17,189,0.0,32
arm,cold,aes256_decrypt,java,1769,32.34,189,0.0,33
arm,cold,aes256_decrypt,java,1769,31.62,189,0.0,32
arm,cold,aes256_decrypt,java,1769,30.41,189,0.0,31
arm,cold,aes256_decrypt,java,1769,33.25,189,0.0,34
arm,cold,aes256_decrypt,java,1769,31.58,189,0.0,32
arm,cold,aes256_decrypt,java,1769,30.95,189,0.0,31
x86,cold,aes256_decrypt,java,3008,2124.64,183,792.06,2125
x86,cold,aes256_decrypt,java,3008,47.56,184,0.0,48
x86,cold,aes256_decrypt,java,3008,42.68,184,0.0,43
x86,cold,aes256_decrypt,java,3008,39.85,184,0.0,40
x86,cold,aes256_decrypt,java,3008,37.05,184,0.0,38
x86,cold,aes256_decrypt,java,3008,35.39,184,0.0,36
x86,cold,aes256_decrypt,java,3008,39.18,184,0.0,40
x86,cold,aes256_decrypt,java,3008,35.28,184,0.0,36
x86,cold,aes256_decrypt,java,3008,34.14,184,0.0,35
x86,cold,aes256_decrypt,java,3008,40.73,184,0.0,41
x86,cold,aes256_decrypt,java,3008,37.48,184,0.0,38
x86,cold,aes256_decrypt,java,3008,32.7,184,0.0,33
x86,cold,aes256_decrypt,java,3008,35.89,184,0.0,36
x86,cold,aes256_decrypt,java,3008,34.6,184,0.0,35
x86,cold,aes256_decrypt,java,3008,34.59,184,0.0,35
x86,cold,aes256_decrypt,java,3008,38.74,184,0.0,39
x86,cold,aes256_decrypt,java,3008,38.97,184,0.0,39
x86,cold,aes256_decrypt,java,3008,32.53,184,0.0,33
x86,cold,aes256_decrypt,java,3008,35.62,184,0.0,36
x86,cold,aes256_decrypt,java,3008,32.04,184,0.0,33
x86,cold,aes256_decrypt,java,3008,40.0,184,0.0,40
x86,cold,aes256_decrypt,java,3008,32.23,185,0.0,33
x86,cold,aes256_decrypt,java,3008,31.59,185,0.0,32
x86,cold,aes256_decrypt,java,3008,30.93,185,0.0,31
x86,cold,aes256_decrypt,java,3008,45.33,185,0.0,46
x86,cold,aes256_decrypt,java,3008,36.36,185,0.0,37
x86,cold,aes256_decrypt,java,3008,32.83,185,0.0,33
x86,cold,aes256_decrypt,java,3008,31.95,185,0.0,32
x86,cold,aes256_decrypt,java,3008,32.35,185,0.0,33
x86,cold,aes256_decrypt,java,3008,31.63,185,0.0,32
arm,cold,aes256_decrypt,java,3008,1980.06,183,707.96,1981
arm,cold,aes256_decrypt,java,3008,40.11,184,0.0,41
arm,cold,aes256_decrypt,java,3008,38.99,184,0.0,39
arm,cold,aes256_decrypt,java,3008,40.9,184,0.0,41
arm,cold,aes256_decrypt,java,3008,39.25,184,0.0,40
arm,cold,aes256_decrypt,java,3008,43.69,184,0.0,44
arm,cold,aes256_decrypt,java,3008,41.67,184,0.0,42
arm,cold,aes256_decrypt,java,3008,38.39,184,0.0,39
arm,cold,aes256_decrypt,java,3008,35.56,184,0.0,36
arm,cold,aes256_decrypt,java,3008,31.63,186,0.0,32
arm,cold,aes256_decrypt,java,3008,53.94,186,0.0,54
arm,cold,aes256_decrypt,java,3008,39.27,186,0.0,40
arm,cold,aes256_decrypt,java,3008,39.08,186,0.0,40
arm,cold,aes256_decrypt,java,3008,35.24,186,0.0,36
arm,cold,aes256_decrypt,java,3008,35.17,186,0.0,36
arm,cold,aes256_decrypt,java,3008,37.7,186,0.0,38
arm,cold,aes256_decrypt,java,3008,37.89,186,0.0,38
arm,cold,aes256_decrypt,java,3008,35.23,186,0.0,36
arm,cold,aes256_decrypt,java,3008,36.19,186,0.0,37
arm,cold,aes256_decrypt,java,3008,37.5,186,0.0,38
arm,cold,aes256_decrypt,java,3008,42.04,188,0.0,43
arm,cold,aes256_decrypt,java,3008,32.91,188,0.0,33
arm,cold,aes256_decrypt,java,3008,36.48,188,0.0,37
arm,cold,aes256_decrypt,java,3008,30.09,188,0.0,31
arm,cold,aes256_decrypt,java,3008,33.22,188,0.0,34
arm,cold,aes256_decrypt,java,3008,29.82,188,0.0,30
arm,cold,aes256_decrypt,java,3008,19.58,188,0.0,20
arm,cold,aes256_decrypt,java,3008,29.67,188,0.0,30
arm,cold,aes256_decrypt,java,3008,31.57,188,0.0,32
arm,cold,aes256_decrypt,java,3008,29.01,188,0.0,30
x86,cold,aes256_encrypt,java,128,33230.69,120,666.71,33231
x86,cold,aes256_encrypt,java,128,465.88,120,0.0,466
x86,cold,aes256_encrypt,java,128,426.25,120,0.0,427
x86,cold,aes256_encrypt,java,128,411.53,120,0.0,412
x86,cold,aes256_encrypt,java,128,386.89,120,0.0,387
x86,cold,aes256_encrypt,java,128,437.25,120,0.0,438
x86,cold,aes256_encrypt,java,128,388.08,120,0.0,389
x86,cold,aes256_encrypt,java,128,322.95,120,0.0,323
x86,cold,aes256_encrypt,java,128,342.4,120,0.0,343
x86,cold,aes256_encrypt,java,128,355.39,120,0.0,356
x86,cold,aes256_encrypt,java,128,351.29,120,0.0,352
x86,cold,aes256_encrypt,java,128,360.95,120,0.0,361
x86,cold,aes256_encrypt,java,128,421.66,120,0.0,422
x86,cold,aes256_encrypt,java,128,312.32,120,0.0,313
x86,cold,aes256_encrypt,java,128,337.1,120,0.0,338
x86,cold,aes256_encrypt,java,128,329.25,120,0.0,330
x86,cold,aes256_encrypt,java,128,406.27,120,0.0,407
x86,cold,aes256_encrypt,java,128,290.73,120,0.0,291
x86,cold,aes256_encrypt,java,128,340.26,120,0.0,341
x86,cold,aes256_encrypt,java,128,310.38,120,0.0,311
x86,cold,aes256_encrypt,java,128,295.77,120,0.0,296
x86,cold,aes256_encrypt,java,128,343.4,120,0.0,344
x86,cold,aes256_encrypt,java,128,345.13,120,0.0,346
x86,cold,aes256_encrypt,java,128,289.04,120,0.0,290
x86,cold,aes256_encrypt,java,128,283.26,120,0.0,284
x86,cold,aes256_encrypt,java,128,284.8,120,0.0,285
x86,cold,aes256_encrypt,java,128,213.8,120,0.0,214
x86,cold,aes256_encrypt,java,128,234.26,120,0.0,235
x86,cold,aes256_encrypt,java,128,282.37,120,0.0,283
x86,cold,aes256_encrypt,java,128,216.25,120,0.0,217
arm,cold,aes256_encrypt,java,128,35555.93,121,870.06,35556
arm,cold,aes256_encrypt,java,128,547.13,121,0.0,548
arm,cold,aes256_encrypt,java,128,431.75,121,0.0,432
arm,cold,aes256_encrypt,java,128,429.12,121,0.0,430
arm,cold,aes256_encrypt,java,128,464.0,121,0.0,464
arm,cold,aes256_encrypt,java,128,430.06,121,0.0,431
arm,cold,aes256_encrypt,java,128,385.72,121,0.0,386
arm,cold,aes256_encrypt,java,128,340.99,121,0.0,341
arm,cold,aes256_encrypt,java,128,349.21,121,0.0,350
arm,cold,aes256_encrypt,java,128,357.49,121,0.0,358
arm,cold,aes256_encrypt,java,128,393.22,121,0.0,394
arm,cold,aes256_encrypt,java,128,540.75,121,0.0,541
arm,cold,aes256_encrypt,java,128,341.23,121,0.0,342
arm,cold,aes256_encrypt,java,128,344.06,121,0.0,345
arm,cold,aes256_encrypt,java,128,364.78,121,0.0,365
arm,cold,aes256_encrypt,java,128,360.84,121,0.0,361
arm,cold,aes256_encrypt,java,128,387.2,121,0.0,388
arm,cold,aes256_encrypt,java,128,300.91,121,0.0,301
arm,cold,aes256_encrypt,java,128,348.12,121,0.0,349
arm,cold,aes256_encrypt,java,128,348.26,121,0.0,349
arm,cold,aes256_encrypt,java,128,292.33,121,0.0,293
arm,cold,aes256_encrypt,java,128,353.34,121,0.0,354
arm,cold,aes256_encrypt,java,128,379.85,121,0.0,380
arm,cold,aes256_encrypt,java,128,358.69,121,0.0,359
arm,cold,aes256_encrypt,java,128,287.66,121,0.0,288
arm,cold,aes256_encrypt,java,128,305.21,121,0.0,306
arm,cold,aes256_encrypt,java,128,225.61,121,0.0,226
arm,cold,aes256_encrypt,java,128,249.57,121,0.0,250
arm,cold,aes256_encrypt,java,128,283.05,121,0.0,284
arm,cold,aes256_encrypt,java,128,244.38,121,0.0,245
x86,cold,aes256_encrypt,java,512,8046.27,172,867.56,8047
x86,cold,aes256_encrypt,java,512,112.28,172,0.0,113
x86,cold,aes256_encrypt,java,512,120.59,172,0.0,121
x86,cold,aes256_encrypt,java,512,76.42,172,0.0,77
x86,cold,aes256_encrypt,java,512,83.33,172,0.0,84
x86,cold,aes256_encrypt,java,512,91.5,172,0.0,92
x86,cold,aes256_encrypt,java,512,89.11,172,0.0,90
x86,cold,aes256_encrypt,java,512,97.17,172,0.0,98
x86,cold,aes256_encrypt,java,512,65.91,173,0.0,66
x86,cold,aes256_encrypt,java,512,67.81,173,0.0,68
x86,cold,aes256_encrypt,java,512,122.12,174,0.0,123
x86,cold,aes256_encrypt,java,512,98.44,174,0.0,99
x86,cold,aes256_encrypt,java,512,83.27,174,0.0,84
x86,cold,aes256_encrypt,java,512,80.64,174,0.0,81
x86,cold,aes256_encrypt,java,512,78.42,174,0.0,79
x86,cold,aes256_encrypt,java,512,80.5,174,0.0,81
x86,cold,aes256_encrypt,java,512,69.25,176,0.0,70
x86,cold,aes256_encrypt,java,512,48.0,176,0.0,49
x86,cold,aes256_encrypt,java,512,65.47,176,0.0,66
x86,cold,aes256_encrypt,java,512,67.72,176,0.0,68
x86,cold,aes256_encrypt,java,512,47.68,176,0.0,48
x86,cold,aes256_encrypt,java,512,77.55,176,0.0,78
x86,cold,aes256_encrypt,java,512,77.97,178,0.0,78
x86,cold,aes256_encrypt,java,512,74.16,178,0.0,75
x86,cold,aes256_encrypt,java,512,52.62,178,0.0,53
x86,cold,aes256_encrypt,java,512,73.91,178,0.0,74
x86,cold,aes256_encrypt,java,512,60.84,178,0.0,61
x86,cold,aes256_encrypt,java,512,44.35,178,0.0,45
x86,cold,aes256_encrypt,java,512,63.45,178,0.0,64
x86,cold,aes256_encrypt,java,512,43.92,178,0.0,44
arm,cold,aes256_encrypt,java,512,8171.71,176,862.74,8172
arm,cold,aes256_encrypt,java,512,144.45,177,0.0,145
arm,cold,aes256_encrypt,java,512,109.58,177,0.0,110
arm,cold,aes256_encrypt,java,512,73.59,177,0.0,74
arm,cold,aes256_encrypt,java,512,80.4,179,0.0,81
arm,cold,aes256_encrypt,java,512,86.57,179,0.0,87
arm,cold,aes256_encrypt,java,512,83.15,179,0.0,84
arm,cold,aes256_encrypt,java,512,97.89,179,0.0,98
arm,cold,aes256_encrypt,java,512,83.85,179,0.0,84
arm,cold,aes256_encrypt,java,512,76.04,179,0.0,77
arm,cold,aes256_encrypt,java,512,87.37,179,0.0,88
arm,cold,aes256_encrypt,java,512,119.39,179,0.0,120
arm,cold,aes256_encrypt,java,512,94.22,179,0.0,95
arm,cold,aes256_encrypt,java,512,53.86,179,0.0,54
arm,cold,aes256_encrypt,java,512,73.5,181,0.0,74
arm,cold,aes256_encrypt,java,512,53.83,181,0.0,54
arm,cold,aes256_encrypt,java,512,88.34,181,0.0,89
arm,cold,aes256_encrypt,java,512,64.66,181,0.0,65
arm,cold,aes256_encrypt,java,512,64.4,181,0.0,65
arm,cold,aes256_encrypt,java,512,82.37,181,0.0,83
arm,cold,aes256_encrypt,java,512,45.99,181,0.0,46
arm,cold,aes256_encrypt,java,512,81.64,181,0.0,82
arm,cold,aes256_encrypt,java,512,32.59,182,0.0,33
arm,cold,aes256_encrypt,java,512,87.75,182,0.0,88
arm,cold,aes256_encrypt,java,512,54.65,182,0.0,55
arm,cold,aes256_encrypt,java,512,69.61,182,0.0,70
arm,cold,aes256_encrypt,java,512,41.67,182,0.0,42
arm,cold,aes256_encrypt,java,512,45.81,182,0.0,46
arm,cold,aes256_encrypt,java,512,45.44,182,0.0,46
arm,cold,aes256_encrypt,java,512,41.08,182,0.0,42
x86,cold,aes256_encrypt,java,1024,3633.7,172,821.21,3634
x86,cold,aes256_encrypt,java,1024,57.91,172,0.0,58
x86,cold,aes256_encrypt,java,1024,48.44,172,0.0,49
x86,cold,aes256_encrypt,java,1024,50.67,172,0.0,51
x86,cold,aes256_encrypt,java,1024,48.28,172,0.0,49
x86,cold,aes256_encrypt,java,1024,47.34,173,0.0,48
x86,cold,aes256_encrypt,java,1024,41.36,173,0.0,42
x86,cold,aes256_encrypt,java,1024,34.7,173,0.0,35
x86,cold,aes256_encrypt,java,1024,45.54,173,0.0,46
x86,cold,aes256_encrypt,java,1024,51.4,173,0.0,52
x86,cold,aes256_encrypt,java,1024,53.13,175,0.0,54
x86,cold,aes256_encrypt,java,1024,45.01,175,0.0,46
x86,cold,aes256_encrypt,java,1024,44.53,175,0.0,45
x86,cold,aes256_encrypt,java,1024,40.87,175,0.0,41
x86,cold,aes256_encrypt,java,1024,38.26,175,0.0,39
x86,cold,aes256_encrypt,java,1024,36.71,175,0.0,37
x86,cold,aes256_encrypt,java,1024,42.9,176,0.0,43
x86,cold,aes256_encrypt,java,1024,36.29,176,0.0,37
x86,cold,aes256_encrypt,java,1024,44.76,176,0.0,45
x86,cold,aes256_encrypt,java,1024,34.37,176,0.0,35
x86,cold,aes256_encrypt,java,1024,33.55,176,0.0,34
x86,cold,aes256_encrypt,java,1024,53.26,177,0.0,54
x86,cold,aes256_encrypt,java,1024,35.83,177,0.0,36
x86,cold,aes256_encrypt,java,1024,46.18,177,0.0,47
x86,cold,aes256_encrypt,java,1024,32.81,177,0.0,33
x86,cold,aes256_encrypt,java,1024,38.44,177,0.0,39
x86,cold,aes256_encrypt,java,1024,32.04,177,0.0,33
x86,cold,aes256_encrypt,java,1024,40.07,177,0.0,41
x86,cold,aes256_encrypt,java,1024,36.8,177,0.0,37
x86,cold,aes256_encrypt,java,1024,39.09,177,0.0,40
arm,cold,aes256_encrypt,java,1024,3797.06,173,851.33,3798
arm,cold,aes256_encrypt,java,1024,62.72,174,0.0,63
arm,cold,aes256_encrypt,java,1024,65.61,174,0.0,66
arm,cold,aes256_encrypt,java,1024,37.72,174,0.0,38
arm,cold,aes256_encrypt,java,1024,46.61,174,0.0,47
arm,cold,aes256_encrypt,java,1024,49.12,174,0.0,50
arm,cold,aes256_encrypt,java,1024,47.57,174,0.0,48
arm,cold,aes256_encrypt,java,1024,46.24,174,0.0,47
arm,cold,aes256_encrypt,java,1024,56.83,174,0.0,57
arm,cold,aes256_encrypt,java,1024,51.09,174,0.0,52
arm,cold,aes256_encrypt,java,1024,65.31,177,0.0,66
arm,cold,aes256_encrypt,java,1024,44.14,177,0.0,45
arm,cold,aes256_encrypt,java,1024,45.87,177,0.0,46
arm,cold,aes256_encrypt,java,1024,32.65,177,0.0,33
arm,cold,aes256_encrypt,java,1024,37.93,178,0.0,38
arm,cold,aes256_encrypt,java,1024,31.47,178,0.0,32
arm,cold,aes256_encrypt,java,1024,46.52,179,0.0,47
arm,cold,aes256_encrypt,java,1024,33.76,179,0.0,34
arm,cold,aes256_encrypt,java,1024,32.16,179,0.0,33
arm,cold,aes256_encrypt,java,1024,42.57,179,0.0,43
arm,cold,aes256_encrypt,java,1024,39.9,179,0.0,40
arm,cold,aes256_encrypt,java,1024,32.27,179,0.0,33
arm,cold,aes256_encrypt,java,1024,53.07,180,0.0,54
arm,cold,aes256_encrypt,java,1024,43.94,182,0.0,44
arm,cold,aes256_encrypt,java,1024,33.44,182,0.0,34
arm,cold,aes256_encrypt,java,1024,44.69,182,0.0,45
arm,cold,aes256_encrypt,java,1024,29.84,182,0.0,30
arm,cold,aes256_encrypt,java,1024,30.44,182,0.0,31
arm,cold,aes256_encrypt,java,1024,43.94,182,0.0,44
arm,cold,aes256_encrypt,java,1024,39.97,182,0.0,40
x86,cold,aes256_encrypt,java,1769,2121.85,183,853.01,2122
x86,cold,aes256_encrypt,java,1769,40.58,183,0.0,41
x86,cold,aes256_encrypt,java,1769,35.45,183,0.0,36
x86,cold,aes256_encrypt,java,1769,35.56,183,0.0,36
x86,cold,aes256_encrypt,java,1769,39.69,183,0.0,40
x86,cold,aes256_encrypt,java,1769,34.99,183,0.0,35
x86,cold,aes256_encrypt,java,1769,34.37,183,0.0,35
x86,cold,aes256_encrypt,java,1769,35.16,183,0.0,36
x86,cold,aes256_encrypt,java,1769,34.54,183,0.0,35
x86,cold,aes256_encrypt,java,1769,32.18,183,0.0,33
x86,cold,aes256_encrypt,java,1769,33.27,183,0.0,34
x86,cold,aes256_encrypt,java,1769,34.3,183,0.0,35
x86,cold,aes256_encrypt,java,1769,35.95,184,0.0,36
x86,cold,aes256_encrypt,java,1769,33.64,184,0.0,34
x86,cold,aes256_encrypt,java,1769,32.5,184,0.0,33
x86,cold,aes256_encrypt,java,1769,34.23,184,0.0,35
x86,cold,aes256_encrypt,java,1769,32.8,185,0.0,33
x86,cold,aes256_encrypt,java,1769,21.64,185,0.0,22
x86,cold,aes256_encrypt,java,1769,34.16,185,0.0,35
x86,cold,aes256_encrypt,java,1769,33.59,185,0.0,34
x86,cold,aes256_encrypt,java,1769,31.44,185,0.0,32
x86,cold,aes256_encrypt,java,1769,38.6,185,0.0,39
x86,cold,aes256_encrypt,java,1769,30.49,185,0.0,31
x86,cold,aes256_encrypt,java,1769,32.53,185,0.0,33
x86,cold,aes256_encrypt,java,1769,33.9,185,0.0,34
x86,cold,aes256_encrypt,java,1769,31.74,185,0.0,32
x86,cold,aes256_encrypt,java,1769,30.75,185,0.0,31
x86,cold,aes256_encrypt,java,1769,33.96,185,0.0,34
x86,cold,aes256_encrypt,java,1769,30.85,185,0.0,31
x86,cold,aes256_encrypt,java,1769,29.36,185,0.0,30
arm,cold,aes256_encrypt,java,1769,2233.22,184,861.3,2234
arm,cold,aes256_encrypt,java,1769,39.12,184,0.0,40
arm,cold,aes256_encrypt,java,1769,39.01,185,0.0,40
arm,cold,aes256_encrypt,java,1769,37.51,185,0.0,38
arm,cold,aes256_encrypt,java,1769,37.94,185,0.0,38
arm,cold,aes256_encrypt,java,1769,40.64,185,0.0,41
arm,cold,aes256_encrypt,java,1769,38.9,185,0.0,39
arm,cold,aes256_encrypt,java,1769,35.91,185,0.0,36
arm,cold,aes256_encrypt,java,1769,33.05,185,0.0,34
arm,cold,aes256_encrypt,java,1769,35.51,185,0.0,36
arm,cold,aes256_encrypt,java,1769,33.66,185,0.0,34
arm,cold,aes256_encrypt,java,1769,36.34,185,0.0,37
arm,cold,aes256_encrypt,java,1769,33.46,186,0.0,34
arm,cold,aes256_encrypt,java,1769,33.64,186,0.0,34
arm,cold,aes256_encrypt,java,1769,34.01,187,0.0,35
arm,cold,aes256_encrypt,java,1769,32.32,187,0.0,33
arm,cold,aes256_encrypt,java,1769,32.63,187,0.0,33
arm,cold,aes256_encrypt,java,1769,33.14,188,0.0,34
arm,cold,aes256_encrypt,java,1769,35.68,188,0.0,36
arm,cold,aes256_encrypt,java,1769,34.74,188,0.0,35
arm,cold,aes256_encrypt,java,1769,40.7,188,0.0,41
arm,cold,aes256_encrypt,java,1769,31.68,188,0.0,32
arm,cold,aes256_encrypt,java,1769,24.1,188,0.0,25
arm,cold,aes256_encrypt,java,1769,32.36,188,0.0,33
arm,cold,aes256_encrypt,java,1769,37.33,188,0.0,38
arm,cold,aes256_encrypt,java,1769,36.2,188,0.0,37
arm,cold,aes256_encrypt,java,1769,32.24,188,0.0,33
