start_type,language,architecture,operation,execution_time_ms,memory_size
warm,typescript,x86,ecc256_sign,133.5942,1500
warm,typescript,x86,ecc256_sign,136.8585,1500
warm,typescript,x86,ecc256_sign,135.1486,1500
warm,typescript,x86,ecc256_sign,144.975,1500
warm,typescript,x86,ecc256_sign,136.5233,1500
warm,typescript,x86,ecc256_sign,135.0633,1500
warm,typescript,x86,ecc256_sign,141.9168,1500
warm,typescript,x86,ecc256_sign,155.593,1500
warm,typescript,x86,ecc256_sign,137.3311,1500
warm,typescript,x86,ecc256_verify,158.6432,1500
warm,typescript,x86,ecc256_verify,155.2475,1500
warm,typescript,x86,ecc256_verify,156.983,1500
warm,typescript,x86,ecc256_verify,190.9211,1500
warm,typescript,x86,ecc256_verify,148.7074,1500
warm,typescript,x86,ecc256_verify,114.1694,1500
warm,typescript,x86,ecc256_verify,136.6176,1500
warm,typescript,x86,ecc256_verify,155.9954,1500
warm,typescript,x86,ecc256_verify,150.7352,1500
warm,typescript,x86,ecc256_verify,149.5544,1500
warm,typescript,x86,ecc256_verify,133.8539,1500
warm,typescript,x86,ecc256_verify,128.7587,1500
warm,typescript,x86,ecc256_verify,123.0738,1500
warm,typescript,x86,ecc256_verify,146.7459,1500
warm,typescript,x86,ecc256_verify,135.5146,1500
warm,typescript,x86,ecc256_verify,143.0419,1500
warm,typescript,x86,ecc256_verify,130.669,1500
warm,typescript,x86,ecc256_verify,139.4967,1500
warm,typescript,x86,ecc256_verify,120.6706,1500
warm,typescript,x86,ecc256_verify,148.2629,1500
warm,typescript,x86,ecc256_verify,152.6144,1500
warm,typescript,x86,ecc256_verify,116.6549,1500
warm,typescript,x86,ecc256_verify,132.0244,1500
warm,typescript,x86,ecc256_verify,139.8704,1500
warm,typescript,x86,ecc256_verify,128.872,1500
warm,typescript,x86,ecc256_verify,146.479,1500
warm,typescript,x86,ecc256_verify,122.8326,1500
warm,typescript,x86,ecc256_verify,136.8453,1500
warm,typescript,x86,ecc256_verify,127.8002,1500
warm,typescript,x86,ecc256_verify,161.8782,1500
warm,typescript,x86,ecc384_sign,191.7772,1500
warm,typescript,x86,ecc384_sign,179.7552,1500
warm,typescript,x86,ecc384_sign,145.9858,1500
warm,typescript,x86,ecc384_sign,166.7968,1500
warm,typescript,x86,ecc384_sign,136.1933,1500
warm,typescript,x86,ecc384_sign,195.706,1500
warm,typescript,x86,ecc384_sign,234.5836,1500
warm,typescript,x86,ecc384_sign,138.0653,1500
warm,typescript,x86,ecc384_sign,168.3002,1500
warm,typescript,x86,ecc384_sign,138.111,1500
warm,typescript,x86,ecc384_sign,132.0292,1500
warm,typescript,x86,ecc384_sign,159.2984,1500
warm,typescript,x86,ecc384_sign,146.9045,1500
warm,typescript,x86,ecc384_sign,145.1298,1500
warm,typescript,x86,ecc384_sign,170.276,1500
warm,typescript,x86,ecc384_sign,134.8669,1500
warm,typescript,x86,ecc384_sign,156.9282,1500
warm,typescript,x86,ecc384_sign,126.8693,1500
warm,typescript,x86,ecc384_sign,167.641,1500
warm,typescript,x86,ecc384_sign,148.4312,1500
warm,typescript,x86,ecc384_sign,139.3635,1500
warm,typescript,x86,ecc384_sign,158.163,1500
warm,typescript,x86,ecc384_sign,150.7103,1500
warm,typescript,x86,ecc384_sign,149.7243,1500
warm,typescript,x86,ecc384_sign,124.4181,1500
warm,typescript,x86,ecc384_sign,138.682,1500
warm,typescript,x86,ecc384_sign,131.1803,1500
warm,typescript,x86,ecc384_sign,118.8778,1500
warm,typescript,x86,ecc384_sign,129.4364,1500
warm,typescript,x86,ecc384_sign,128.2831,1500
warm,typescript,x86,ecc384_verify,146.5414,1500
warm,typescript,x86,ecc384_verify,152.2541,1500
warm,typescript,x86,ecc384_verify,156.2002,1500
warm,typescript,x86,ecc384_verify,135.6373,1500
warm,typescript,x86,ecc384_verify,169.602,1500
warm,typescript,x86,ecc384_verify,141.4309,1500
warm,typescript,x86,ecc384_verify,129.6008,1500
warm,typescript,x86,ecc384_verify,135.4175,1500
warm,typescript,x86,ecc384_verify,139.5004,1500
warm,typescript,x86,ecc384_verify,186.3032,1500
warm,typescript,x86,ecc384_verify,135.2606,1500
warm,typescript,x86,ecc384_verify,223.8371,1500
warm,typescript,x86,ecc384_verify,145.7783,1500
warm,typescript,x86,ecc384_verify,133.3467,1500
warm,typescript,x86,ecc384_verify,148.6442,1500
warm,typescript,x86,ecc384_verify,112.5857,1500
warm,typescript,x86,ecc384_verify,121.9816,1500
warm,typescript,x86,ecc384_verify,155.3865,1500
warm,typescript,x86,ecc384_verify,126.5235,1500
warm,typescript,x86,ecc384_verify,174.0079,1500
warm,typescript,x86,ecc384_verify,144.3192,1500
warm,typescript,x86,ecc384_verify,131.3064,1500
warm,typescript,x86,ecc384_verify,135.9285,1500
warm,typescript,x86,ecc384_verify,121.0879,1500
warm,typescript,x86,ecc384_verify,134.0192,1500
warm,typescript,x86,ecc384_verify,133.98,1500
warm,typescript,x86,ecc384_verify,130.5434,1500
warm,typescript,x86,ecc384_verify,141.3603,1500
warm,typescript,x86,ecc384_verify,126.9864,1500
warm,typescript,x86,ecc384_verify,147.9502,1500
warm,typescript,x86,rsa2048_decrypt,159.1341,1500
warm,typescript,x86,rsa2048_decrypt,181.2284,1500
warm,typescript,x86,rsa2048_decrypt,137.8575,1500
warm,typescript,x86,rsa2048_decrypt,146.343,1500
warm,typescript,x86,rsa2048_decrypt,141.1166,1500
warm,typescript,x86,rsa2048_decrypt,187.1189,1500
warm,typescript,x86,rsa2048_decrypt,152.8391,1500
warm,typescript,x86,rsa2048_decrypt,168.143,1500
warm,typescript,x86,rsa2048_decrypt,155.6436,1500
warm,typescript,x86,rsa2048_decrypt,276.3526,1500
warm,typescript,x86,rsa2048_decrypt,147.3691,1500
warm,typescript,x86,rsa2048_decrypt,140.593,1500
warm,typescript,x86,rsa2048_decrypt,143.9214,1500
warm,typescript,x86,rsa2048_decrypt,187.2469,1500
warm,typescript,x86,rsa2048_decrypt,131.639,1500
warm,typescript,x86,rsa2048_decrypt,181.247,1500
warm,typescript,x86,rsa2048_decrypt,136.3238,1500
warm,typescript,x86,rsa2048_decrypt,175.2338,1500
warm,typescript,x86,rsa2048_decrypt,143.822,1500
warm,typescript,x86,rsa2048_decrypt,143.5036,1500
warm,typescript,x86,rsa2048_decrypt,131.2378,1500
warm,typescript,x86,rsa2048_decrypt,181.602,1500
warm,typescript,x86,rsa2048_decrypt,143.5533,1500
warm,typescript,x86,rsa2048_decrypt,166.8746,1500
warm,typescript,x86,rsa2048_decrypt,135.4873,1500
warm,typescript,x86,rsa2048_decrypt,162.6604,1500
warm,typescript,x86,rsa2048_decrypt,162.21,1500
warm,typescript,x86,rsa2048_decrypt,153.0414,1500
warm,typescript,x86,rsa2048_decrypt,158.5948,1500
warm,typescript,x86,rsa2048_decrypt,175.4287,1500
warm,typescript,x86,rsa2048_encrypt,163.2999,1500
warm,typescript,x86,rsa2048_encrypt,340.0854,1500
warm,typescript,x86,rsa2048_encrypt,183.4577,1500
warm,typescript,x86,rsa2048_encrypt,126.1719,1500
warm,typescript,x86,rsa2048_encrypt,125.4445,1500
warm,typescript,x86,rsa2048_encrypt,139.4817,1500
warm,typescript,x86,rsa2048_encrypt,130.4063,1500
warm,typescript,x86,rsa2048_encrypt,134.5225,1500
warm,typescript,x86,rsa2048_encrypt,143.5308,1500
warm,typescript,x86,rsa2048_encrypt,144.4247,1500
warm,typescript,x86,rsa2048_encrypt,140.1009,1500
warm,typescript,x86,rsa2048_encrypt,121.8996,1500
warm,typescript,x86,rsa2048_encrypt,138.6931,1500
warm,typescript,x86,rsa2048_encrypt,128.9271,1500
warm,typescript,x86,rsa2048_encrypt,143.1511,1500
warm,typescript,x86,rsa2048_encrypt,138.6641,1500
warm,typescript,x86,rsa2048_encrypt,131.9945,1500
warm,typescript,x86,rsa2048_encrypt,146.1574,1500
warm,typescript,x86,rsa2048_encrypt,144.4652,1500
warm,typescript,x86,rsa2048_encrypt,121.7822,1500
warm,typescript,x86,rsa2048_encrypt,147.3592,1500
warm,typescript,x86,rsa2048_encrypt,136.9635,1500
warm,typescript,x86,rsa2048_encrypt,115.8938,1500
warm,typescript,x86,rsa2048_encrypt,138.9738,1500
warm,typescript,x86,rsa2048_encrypt,113.7007,1500
warm,typescript,x86,rsa2048_encrypt,152.1451,1500
warm,typescript,x86,rsa2048_encrypt,144.2618,1500
warm,typescript,x86,rsa2048_encrypt,154.7472,1500
warm,typescript,x86,rsa2048_encrypt,135.2695,1500
warm,typescript,x86,rsa2048_encrypt,135.5744,1500
warm,typescript,x86,rsa3072_decrypt,154.819,1500
warm,typescript,x86,rsa3072_decrypt,175.3535,1500
warm,typescript,x86,rsa3072_decrypt,175.8573,1500
warm,typescript,x86,rsa3072_decrypt,138.8344,1500
warm,typescript,x86,rsa3072_decrypt,148.4433,1500
warm,typescript,x86,rsa3072_decrypt,148.162,1500
warm,typescript,x86,rsa3072_decrypt,151.2536,1500
warm,typescript,x86,rsa3072_decrypt,161.4679,1500
warm,typescript,x86,rsa3072_decrypt,174.8983,1500
warm,typescript,x86,rsa3072_decrypt,150.1588,1500
warm,typescript,x86,rsa3072_decrypt,159.1298,1500
warm,typescript,x86,rsa3072_decrypt,147.3912,1500
warm,typescript,x86,rsa3072_decrypt,174.1652,1500
warm,typescript,x86,rsa3072_decrypt,146.7266,1500
warm,typescript,x86,rsa3072_decrypt,136.054,1500
warm,typescript,x86,rsa3072_decrypt,140.4666,1500
warm,typescript,x86,rsa3072_decrypt,146.645,1500
warm,typescript,x86,rsa3072_decrypt,126.8125,1500
warm,typescript,x86,rsa3072_decrypt,171.0704,1500
warm,typescript,x86,rsa3072_decrypt,167.2115,1500
warm,typescript,x86,rsa3072_decrypt,159.53,1500
warm,typescript,x86,rsa3072_decrypt,137.4716,1500
warm,typescript,x86,rsa3072_decrypt,140.8407,1500
warm,typescript,x86,rsa3072_decrypt,139.6466,1500
warm,typescript,x86,rsa3072_decrypt,183.5701,1500
warm,typescript,x86,rsa3072_decrypt,135.6574,1500
warm,typescript,x86,rsa3072_decrypt,212.2948,1500
warm,typescript,x86,rsa3072_decrypt,152.9286,1500
warm,typescript,x86,rsa3072_decrypt,137.3067,1500
warm,typescript,x86,rsa3072_decrypt,151.5913,1500
warm,typescript,x86,rsa3072_encrypt,164.8752,1500
warm,typescript,x86,rsa3072_encrypt,165.3545,1500
warm,typescript,x86,rsa3072_encrypt,186.7429,1500
warm,typescript,x86,rsa3072_encrypt,194.5273,1500
warm,typescript,x86,rsa3072_encrypt,135.2416,1500
warm,typescript,x86,rsa3072_encrypt,167.1727,1500
warm,typescript,x86,rsa3072_encrypt,120.1193,1500
warm,typescript,x86,rsa3072_encrypt,168.1542,1500
warm,typescript,x86,rsa3072_encrypt,152.4366,1500
warm,typescript,x86,rsa3072_encrypt,141.2723,1500
warm,typescript,x86,rsa3072_encrypt,123.7836,1500
warm,typescript,x86,rsa3072_encrypt,140.1718,1500
warm,typescript,x86,rsa3072_encrypt,139.9588,1500
warm,typescript,x86,rsa3072_encrypt,199.7284,1500
warm,typescript,x86,rsa3072_encrypt,175.0129,1500
warm,typescript,x86,rsa3072_encrypt,147.747,1500
warm,typescript,x86,rsa3072_encrypt,128.996,1500
warm,typescript,x86,rsa3072_encrypt,224.4437,1500
warm,typescript,x86,rsa3072_encrypt,156.7003,1500
warm,typescript,x86,rsa3072_encrypt,182.2789,1500
warm,typescript,x86,rsa3072_encrypt,142.3418,1500
warm,typescript,x86,rsa3072_encrypt,147.1008,1500
warm,typescript,x86,rsa3072_encrypt,159.1323,1500
warm,typescript,x86,rsa3072_encrypt,171.9571,1500
warm,typescript,x86,rsa3072_encrypt,155.2129,1500
warm,typescript,x86,rsa3072_encrypt,124.0498,1500
warm,typescript,x86,rsa3072_encrypt,143.5809,1500
warm,typescript,x86,rsa3072_encrypt,140.0445,1500
warm,typescript,x86,rsa3072_encrypt,136.6805,1500
warm,typescript,x86,rsa3072_encrypt,122.2275,1500
warm,typescript,x86,rsa4096_decrypt,237.8688,1500
warm,typescript,x86,rsa4096_decrypt,175.2046,1500
warm,typescript,x86,rsa4096_decrypt,170.271,1500
warm,typescript,x86,rsa4096_decrypt,180.3652,1500
warm,typescript,x86,rsa4096_decrypt,197.1507,1500
warm,typescript,x86,rsa4096_decrypt,168.1419,1500
warm,typescript,x86,rsa4096_decrypt,157.0488,1500
warm,typescript,x86,rsa4096_decrypt,135.3824,1500
warm,typescript,x86,rsa4096_decrypt,163.8612,1500
warm,typescript,x86,rsa4096_decrypt,190.8295,1500
warm,typescript,x86,rsa4096_decrypt,178.9399,1500
warm,typescript,x86,rsa4096_decrypt,173.8988,1500
warm,typescript,x86,rsa4096_decrypt,181.4868,1500
warm,typescript,x86,rsa4096_decrypt,159.9252,1500
warm,typescript,x86,rsa4096_decrypt,175.3592,1500
warm,typescript,x86,rsa4096_decrypt,151.8686,1500
warm,typescript,x86,rsa4096_decrypt,160.2787,1500
warm,typescript,x86,rsa4096_decrypt,182.3069,1500
warm,typescript,x86,rsa4096_decrypt,144.9718,1500
warm,typescript,x86,rsa4096_decrypt,168.8254,1500
warm,typescript,x86,rsa4096_decrypt,136.0062,1500
warm,typescript,x86,rsa4096_decrypt,142.1918,1500
warm,typescript,x86,rsa4096_decrypt,191.3563,1500
warm,typescript,x86,rsa4096_decrypt,172.1359,1500
warm,typescript,x86,rsa4096_decrypt,189.4475,1500
warm,typescript,x86,rsa4096_decrypt,185.704,1500
warm,typescript,x86,rsa4096_decrypt,170.8071,1500
warm,typescript,x86,rsa4096_decrypt,186.0709,1500
warm,typescript,x86,rsa4096_decrypt,324.9247,1500
warm,typescript,x86,rsa4096_decrypt,170.5401,1500
warm,typescript,x86,rsa4096_encrypt,465.8765,1500
warm,typescript,x86,rsa4096_encrypt,149.2465,1500
warm,typescript,x86,rsa4096_encrypt,151.5052,1500
warm,typescript,x86,rsa4096_encrypt,141.3535,1500
warm,typescript,x86,rsa4096_encrypt,157.4497,1500
warm,typescript,x86,rsa4096_encrypt,121.8232,1500
warm,typescript,x86,rsa4096_encrypt,146.029,1500
warm,typescript,x86,rsa4096_encrypt,140.9136,1500
warm,typescript,x86,rsa4096_encrypt,131.5509,1500
warm,typescript,x86,rsa4096_encrypt,140.2559,1500
warm,typescript,x86,rsa4096_encrypt,125.0303,1500
warm,typescript,x86,rsa4096_encrypt,133.3544,1500
warm,typescript,x86,rsa4096_encrypt,132.1552,1500
warm,typescript,x86,rsa4096_encrypt,120.1779,1500
warm,typescript,x86,rsa4096_encrypt,130.3885,1500
warm,typescript,x86,rsa4096_encrypt,107.2947,1500
warm,typescript,x86,rsa4096_encrypt,136.2186,1500
warm,typescript,x86,rsa4096_encrypt,129.7294,1500
warm,typescript,x86,rsa4096_encrypt,133.2776,1500
warm,typescript,x86,rsa4096_encrypt,157.9939,1500
warm,typescript,x86,rsa4096_encrypt,124.0847,1500
warm,typescript,x86,rsa4096_encrypt,190.6269,1500
warm,typescript,x86,rsa4096_encrypt,136.904,1500
warm,typescript,x86,rsa4096_encrypt,141.5547,1500
warm,typescript,x86,rsa4096_encrypt,147.758,1500
warm,typescript,x86,rsa4096_encrypt,124.4491,1500
warm,typescript,x86,rsa4096_encrypt,153.1663,1500
warm,typescript,x86,rsa4096_encrypt,120.8249,1500
warm,typescript,x86,rsa4096_encrypt,120.7172,1500
warm,typescript,x86,rsa4096_encrypt,136.6585,1500
